tweet_id,tweet_text,c_and_g,category,organization
7.277198127308513e+17,Pic of the day ✌ ✌ @dtptraffic @blrcitytraffic @Navimumpolice @savelifeindia https://t.co/X06RGKWh1D,0.0,,dtptraffic
7.277224260926833e+17,@NavbharatTimes Well done @DelhiPolice !!!!,0.0,,DelhiPolice
7.277232183756841e+17,my brother traveling Kamakhya to Bangaluru train.PNR No-6251085991  Train No-02510.there was no fan. plz help @sureshpprabhu @RailMinIndia,1.0,coaches,RailMinIndia
7.277257541386977e+17,"Delhi Police hv busted a JeM terror module active in Capital. 12 ""Afjals"" arrested. Gr8 Job @DelhiPolice https://t.co/yoIfbY93um",0.0,,DelhiPolice
7.277268936849203e+17,Hey @gmeastcoastrly is der a huge demand to run 02074 if so pl run VSKP-TPTY JS on similar lines @RailMinIndia @pradyu85 @Venkati5 @VSKPWAP4,0.0,,RailMinIndia
7.277293431752663e+17,IB and @DelhiPolice busted a Jaish-e-Mohammed terror module active in the national capital https://t.co/0syvZ6D0E0,0.0,,DelhiPolice
7.277341146784113e+17,Police takes action on basis of intel input. @DelhiPolice has done good work-Kiren Rijiju on 12 suspected JeM terrorists detained . @CPDelhi,0.0,,DelhiPolice
7.277347233599365e+17,@DelhiPolice Special cell is interrogating suspected 13 Jem terrorists right now. 9 arrested from Delhi and 4 from Deoband  UP. @CPDelhi,0.0,,DelhiPolice
7.277353191356703e+17,Big network of terror outfit #JaishEMohammad foiled by @DelhiPolice Spl Cell in Capital &amp; UP 12 suspects held sofar reports @abhayparashar,0.0,,DelhiPolice
7.277357927480893e+17,@BJPRajnathSingh @CPDelhi @DelhiPolice Plz look into this matter Sir..https://t.co/5PyRptH0uv,0.0,,DelhiPolice
7.277371358523597e+17,#AntiTerrorOps reaching capital. All we need is a new crop of Encounter Specialists for @DelhiPolice Special Branch https://t.co/EkvtTsYf6h,0.0,,DelhiPolice
7.277375633986724e+17,@DelhiPolice seized explosives in good quantity frm suspected Jem terrorists- @delhinine sources. Interrogation continues. Seems a Big catch,0.0,,DelhiPolice
7.277388001940644e+17,@RailMinIndia  Sir   my prr no is 4000355256  I can not getting on line status of it .,1.0,website,RailMinIndia
7.27745092375724e+17,@sureshpprabhu @RailMinIndia no service tax number no clear total amt https://t.co/26YrpmY1Ea,0.0,,RailMinIndia
7.277463119954451e+17,Often get fake calls asking credit card details &amp; threat. Can you please crack them Sir @MumbaiPolice @DelhiPolice #maharashtrapolice,1.0,FRAUD,DelhiPolice
7.277493465156649e+17,@dtptraffic fruit vendors with their bullock carts stand at NH 24 in the evenings near Mayur vihar 2 side  block evening traffic.,1.0,HAZARD,dtptraffic
7.277503635588588e+17,@sureshpprabhu @RailMinIndia pantry car people. it happened at itarasi. lots of people suffered due to this. we had to pay again for food.,1.0,coaches,RailMinIndia
7.277550425440748e+17,@dtptraffic  this cop in CP is harassing my @Olacabs driver without any fault.Seized his license and RC for 3 mnths! https://t.co/PfKQv7R851,1.0,ABUSE,dtptraffic
7.277558194088223e+17,Terror network unearthed from Delhi &amp; UP. 3 arrested. Many detained. According to @DelhiPolice  they were all working for JEM,0.0,,DelhiPolice
7.277638268678431e+17,@dtptraffic @ArvindKejriwal everyday their is traffic jam in front of #Okhla Subji mandi due to Rickshaw &amp; Thelas... Do some solution...,1.0,JAM,dtptraffic
7.277671407077663e+17,@DelhiPolice Awesome https://t.co/bbOFCaIsSL,0.0,,DelhiPolice
7.277681805722254e+17,Great work by @DelhiPolice ...  https://t.co/OAnSB5V1ob,0.0,,DelhiPolice
7.277686102618972e+17,? thank you @DelhiPolice https://t.co/068f3Y37T8,0.0,,DelhiPolice
7.277698422296453e+17,so no comments from @ArvindKejriwal to congratulate @DelhiPolice for todays terrorist arrest. he can only abuse them who work for us.,0.0,,DelhiPolice
7.277701965056778e+17,@DelhiPolice You guys are the BEST!!  https://t.co/Y5mK1z2Iw6,0.0,,DelhiPolice
7.277705754610771e+17,Absurdity of IRCTC rules  only 6 transactions allowed per month. Do you LIKE maintaining a db of fake users?? @RailMinIndia @sureshpprabhu,1.0,website,RailMinIndia
7.277707476162437e+17,waiting the tweet of @ArvindKejriwal criticiaing @DelhiPolice @CPDelhi .bcoz they hv arrested votebank of him. @AamAadmiParty @BhimBassi,0.0,,DelhiPolice
7.27771481372033e+17,Congratulations @DelhiPolice @CPDelhi .you work 24*7 for us. dont care for politicians who abuse you. @ArvindKejriwal,0.0,,DelhiPolice
7.277719491878707e+17,@dtptraffic  Can u solve traffic mess at mahipalpur to chhatarpur Huge congestion due metro feeder buses Its a mess,1.0,HAZARD,dtptraffic
7.277719968771482e+17,Great work! @DelhiPolice @CPDelhi https://t.co/I7IaMj7aK9,0.0,,DelhiPolice
7.277779900468142e+17,it's sad that people won't understand the importance of this proactive action of DP.  kudos @DelhiPolice https://t.co/GtaTaGOmTw,0.0,,DelhiPolice
7.277784921343754e+17,Salute @DelhiPolice ? https://t.co/27te3VKc22,0.0,,DelhiPolice
7.277854901165752e+17,Well Done @DelhiPolice @CPDelhi @DCP_North_Delhi @JointCP_CrimeDP  https://t.co/5rQm4NYhKt,0.0,,DelhiPolice
7.277879604149084e+17,@RailMinIndia pls inform me when the inauguration of BG line between PRNA and Shc would be commenced? Thanks,0.0,,RailMinIndia
7.277883784779735e+17,If @delhipolice hd bn under @ArvindKejriwal  these terrorists wd never hd bn captured but treated as guest  @upadhyaysbjp @AashishKhetan,0.0,,DelhiPolice
7.277893540478239e+17,@DelhiPolice Sarai Rohilla North distt. Organised a Free Medical checkup camp  thnx to @DCP_North_Delhi &amp; team. https://t.co/dXKYX8Kil6,0.0,,DelhiPolice
7.277928685264282e+17,@DelhiPolice Sarai Rohilla north distt. organised free medical checkup camp thnx to @DCP_North_Delhi @CPDelhi https://t.co/1cb2hWn9JR,0.0,,DelhiPolice
7.27794471413289e+17,Good job @DelhiPolice,0.0,,DelhiPolice
7.277977084302867e+17,Delhi Police detains 12 JEM terrorists during raid  #DelhiPolice slams #terrorist  Nice work @DelhiPolice,0.0,,DelhiPolice
7.277989719854981e+17,@DelhiPolice #Delhipolice should be congratulated on the arrest of presumable terrorists..probably one news has surfaced amongst countless..,0.0,,DelhiPolice
7.277994380438405e+17,@RailMinIndia Sir today have to go Delhi for tomorrow exam but my ticket is waiting plz sir help me out to go there,0.0,,RailMinIndia
7.278021241683517e+17,@DelhiPolice &amp; @CIA detained 12 suspects who are linked to Pakistan-based Jaish-e-Mohammed group. https://t.co/ySjNoHMCRU @CPDelhi @TOIDelhi,0.0,,DelhiPolice
7.278080053376654e+17,Jaish terror module busted in Delhi  12 detained https://t.co/RqKDlJWaOl via @timesofindia Well done @DelhiPolice,0.0,,DelhiPolice
7.278104171504681e+17,#Breaking 3 suspected #JaisheMohammed terrorists arrested by @DelhiPolice special cell sent to 10 days police custody,0.0,,DelhiPolice
7.278127337527173e+17,@dtptraffic there are many Autos parked randomly on both sides of Malviya Nagar metro station causing traffic chaos. This happens daily!!,1.0,PARKING,dtptraffic
7.278127788833587e+17,@dtptraffic my friends DL taken away by cop for crossing yellow signal stating as its new law by Supreme Court to take away the DL for 3mths,0.0,,dtptraffic
7.278161794530222e+17,Four trains diverted due to traffic block. @RailMinIndia @sureshpprabhu https://t.co/jDyr7QBp0H,0.0,,RailMinIndia
7.278175918724588e+17,@dtptraffic massive jam at defence colony flyover with no cop in sight to ease the traffic flow,1.0,JAM,dtptraffic
7.278198540366561e+17,@RailMinIndia Train No 12524 delayed by 20 hours still getting calls for Feedback on AC and Bed Roll status. What is this Sir ???,1.0,coaches,RailMinIndia
7.278230382181581e+17,@RailMinIndia respectedauthortitiesIlost mymobileInGKPstationtodaywhiletravellingtoDelhifrom RXLIamstudent tkt no.-225277 trn15273.plss help,0.0,,RailMinIndia
7.278255418022871e+17,#QnetScam Indians visiting VCon Malaysia @KiritSomaiya @BlrCityPolice @DelhiPolice @hydcitypolice @MumbaiPolice https://t.co/GdCDYJdW71,0.0,,DelhiPolice
7.27827498931753e+17,12 JeM terrorists detained as Delhi Police foils major terror plot  seizes explosives. KUDOS @DelhiPolice  https://t.co/jGHhoZ4grK,0.0,,DelhiPolice
7.278290909509919e+17,@SatyendarJain @dtptraffic @ndtv Why Nehru Place/DefCol/ BRT/Ashram all need to go under repairs same time.Just restrict alternate routes.,1.0,HAZARD,dtptraffic
7.27830762112856e+17,A job well done @DelhiPolice @CPDelhi !! https://t.co/kd0nV8FYzj,0.0,,DelhiPolice
7.27832281063166e+17,Honestly speaking  I am happy with the speed of our Rajdhani &amp; Shatabdi trains. Just run on schedule &amp; eliminate the float @RailMinIndia,0.0,,RailMinIndia
7.278377686220883e+17,@RailMinIndia @sureshpprabhu they are unauthorize vendors waiting for chambal exp at hwh outer. https://t.co/MhLqqpNV8n,1.0,platform,RailMinIndia
7.278404338423276e+17,Jam at defence colony due to barricading by @DelhiPolice ...any reasons for barricades??,1.0,TRAFFIC,DelhiPolice
7.278433720361491e+17,Will be interesting to revisit this story a year from now. Whether this was a hit or a Miss by @DelhiPolice SPL cell https://t.co/PaN1PVG6JH,0.0,,DelhiPolice
7.278479385594798e+17,Window Glasses are very dirty in AC coaches in almost all the trains and attendants refuse to clean 99℅ times. @RailMinIndia @sureshpprabhu,1.0,dirty,RailMinIndia
7.278502708608041e+17,@IncomeTaxIndia  no proper responses given for the complaints regd in Income Tax Sparsh web site can you please take proper action on it ?,1.0,WEBSITE,IncomeTaxIndia
7.278506647438172e+17,@RailMinIndia  Sir   4998/97 BTI BSB BTI via.UMB Exp.running weekly since Sep.15 has got ample public patronage  needs to be regular train.,0.0,,RailMinIndia
7.278508652985303e+17,Another gang rape: Accused arrested and sent to 14-day custody https://t.co/q062ZHHS0f @DelhiPolice  #gangrape https://t.co/7L0FLEgKUi,0.0,,DelhiPolice
7.278509504429425e+17,@dtptraffic Drive through Ashram to Noida is a breeze. Is it due to Diesel Taxi ban?,0.0,,dtptraffic
7.27865844949127e+17,Continuous @IncomeTaxIndia  assessments/scrutinies/ unjustifiable demands REALLY make u wonder if honesty pays or costs!,0.0,,IncomeTaxIndia
7.278659004860211e+17,Finally got possession from mafias in gk after 2yrs of struggle.Thnks to Court Justice orders &amp; @DelhiPolice efforts https://t.co/Vqpg2Ai4iO,0.0,,DelhiPolice
7.278663225420718e+17,Delhi govt awards certificates to officers from DTC  DPCC  Envir min  DMRC  @dtptraffic @DelhiPolice @DNA_IamIn https://t.co/XmcZpFceTA,0.0,,dtptraffic
7.278664788091987e+17,@sureshpprabhu @RailMinIndia Premium business class train Mumbai Delhi- Two bed coupe with 24 INCH TV. Hot water Shower. RS. 3800 per person,0.0,,RailMinIndia
7.278732660487086e+17,@RailMinIndia @srdcmambala @drmumb Despite several requests timing of 54553 not changed from5.00 pm Patiala to6.15pm departure.disappointing,0.0,,RailMinIndia
7.2787453237189e+17,Nizamuddin to moolchand traffic disturbed. Heavy traffic jam. Avoid this road. @dtptraffic @delhi,1.0,JAM,dtptraffic
7.278766023072193e+17,IRCTC site being a hoax! Not able to book the ticket since afternoon! Same error since afternoon. @RailMinIndia https://t.co/LUWqFMCtoF,1.0,website,RailMinIndia
7.278770943368028e+17,@DelhiPolice congrats for your alertness averted aajor terrorist attack,0.0,,DelhiPolice
7.278781435082874e+17,Proud of @DelhiPolice special cell alert team  for saving us from 13 terrorists of Jaish-e-Mohammad. Kudos!!,0.0,,DelhiPolice
7.278800386499789e+17,@RailMinIndia @IRCTC_Ltd I have not received my refund till today. Refund id is 100000100648376. Txn date 30 April 2016,1.0,refund,RailMinIndia
7.278826553168568e+17,@dtptraffic Sir one car  which caught fire last week  is still lying at near akshardham mandir. Pls evacuate /remove it 4rm there.,1.0,HAZARD,dtptraffic
7.278838204443238e+17,@RailMinIndia @drmsdah 6351205427 13103 C2 73. Can anything be done to stop the hawker menance in AC coaches? https://t.co/VUZfbRcG5U,1.0,coaches,RailMinIndia
7.278874496873472e+17,Andheri has police deployed at every platform yet many cases reported evryday at Platform No 7  Andheri  Mumbai @RailMinIndia,1.0,platform,RailMinIndia
7.278881169340046e+17,@sureshpprabhu @RailMinIndia stop free water bottle in overnight train  35/78 given by staff  remaining they sold by them  water waste also,1.0,fraud,RailMinIndia
7.278894943519416e+17,@dtptraffic  When will u take action on metro feeder and gramin sewa at munirka hauz khas and mahipalpur????,1.0,HAZARD,dtptraffic
7.278934038291456e+17,@RailMinIndia Dear Railway minister &amp; officers PNR is AP new state without capital and revenue pls help before AP dies @ncbn @narendramodi,0.0,,RailMinIndia
7.278959443651379e+17,. @dtptraffic encroachment of road at Laxmi Nagar leads to chaos n JAM everyday. Pls address this issue. https://t.co/C8UmehAya7,1.0,HAZARD,dtptraffic
7.278978691899392e+17,@sureshpprabhu @RailMinIndia THANKS FOR INTRODUCING ONLINE  RRB RECRUITMENT PROCEDURES AND EXAM . WE LOVE YOU. GREAT JOB,0.0,,RailMinIndia
7.278988620363735e+17,@BJP4India @HMOIndia @BJPRajnathSingh @DelhiPolice @AmitShah @narendramodi get that pervert arrested https://t.co/dan6qrcjam,1.0,E-CRIME,DelhiPolice
7.279047982431969e+17,Thousands come to criticise  none comes to appreciate. #ThankYou @DelhiPolice for arresting 13 terrorists n saving us frm a huge attack.,0.0,,DelhiPolice
7.279051563527412e+17,Noise pollution is going on near nigam parshad ofc  jain park uttam nagar new delhi. More thn 120 decibel noise. Any action? @DelhiPolice,1.0,CRIME,DelhiPolice
7.27905838694867e+17,@RailMinIndia Hello   does anyone know at to do when we have the ID proof copy but forgot the original ID proof.The original ticket is there,0.0,,RailMinIndia
7.279086627531406e+17,I wanna thank @DelhiPolice as they caught 12 terrorists today. You guys are the reason we feel safe here. May god give more power to you ✌?,0.0,,DelhiPolice
7.279115520078643e+17,@DelhiPolice Lost my wallet  and ATM card used unsuccessfully at ID S1ANDI69 at 2020h today. Can the indl be traced using CCTV in ATM?,0.0,,DelhiPolice
7.279204198697082e+17,@PMO @RailMinIndia @drmjabalpur more than 1month since last Tweet to @RailMinIndia toilet@pf 2 @ sgo st. Still locked. Are they 4 gods?,0.0,,RailMinIndia
7.279298800132014e+17,@RailMinIndia @sureshpprabhu May sound cliched  but please why not do something about unreserved passengers in day time reserved coaches,0.0,,RailMinIndia
7.279301874642493e+17,@DelhiPolice dil se salute delhi police. All officers doing nice work.,0.0,,DelhiPolice
7.279356251233649e+17,Hello sir this Guy involve in harassment and threatened a women to Rape @DelhiPolice @MinistryWCD @DCPNEastDelhi ? https://t.co/GzhWdEjdRv,1.0,E-CRIME,DelhiPolice
7.279362384271032e+17,#Rape #WomenEmpowerment  Threatening a women on Tweeter for Rape @MumbaiPolice @DelhiPolice https://t.co/GzhWdEjdRv,1.0,E-CRIME,DelhiPolice
7.27939787550679e+17,1st Degree Fake 2nd Degree Missing So @DelhiPolice should give him a 3rd Degree  . . . treatment ? #FakeDegreeFekuKi,0.0,,DelhiPolice
7.27946430086828e+17,Paid 2.8x surge price in @uber tonight at CP- #OddEvenDobara #diesel @ArvindKejriwal @down2earthindia @nitin_gadkari @sunitanar @dtptraffic,0.0,,dtptraffic
7.279498808622163e+17,@sureshpprabhu @RailMinIndia Really upset. Not a single stn master number working. Lot of nums out of service. No info on site. Fed up,0.0,,RailMinIndia
7.280216098948179e+17,Even @dtptraffic doing good https://t.co/ZJAuTLujUj,0.0,,dtptraffic
7.280302603362958e+17,@RailMinIndia.Im feeling totally helpless that how can i manage ticket and carry luggage to board train as my mother is also very week lady,0.0,,RailMinIndia
7.280372227550986e+17,@DelhiPolice My wallet lost&amp;ATM unsuccessfully used at BPCL Shahdra HDFC ATM ID S1ANDI69. Can u help in tracing culprit via CCTV at ATM?,0.0,,DelhiPolice
7.280399048740905e+17,#southdelhi people face #trafficjam daily bcz of unauthorised three wheeler Kindly do something @CPDelhi @dtptraffic @NBTDilli @DelhiPolice,1.0,HAZARD,dtptraffic
7.280407111661363e+17,@CPBlr @DelhiPolice @CPMumbaiPolice Have seen officers doing great effort in such emergency situations  worth seeing https://t.co/Nc6FftT26D,0.0,,DelhiPolice
7.28051813392519e+17,If proper vigil was on number plates by @dtptraffic   faulty  fancy  small number plates  tinted glass cars shud b zero by now @msisodia,1.0,TINTED GLASS,dtptraffic
7.280537220482867e+17,@dtptraffic Hi Am stuck in heavy traffic at Ashram flyover onwards South. Ex.,1.0,JAM,dtptraffic
7.280599614655488e+17,@sureshpprabhu @RailMinIndia @EasternRailway @drmhowrah   My sketch https://t.co/MsfOyFwHgc,0.0,,RailMinIndia
7.280615149896172e+17,@RailMinIndia Booking ret room only after confirm ticket is OK.  Why Confirm ticket reqd To Know the Availblty of RR?  Pl look into problem.,0.0,,RailMinIndia
7.280660526602771e+17,@RailMinIndia  Prabhu Sir pls look at this situation.... https://t.co/JAZijK7fmc,0.0,,RailMinIndia
7.280663367404012e+17,@BJPRajnathSingh so when is @smritiirani going to be picked up by @DelhiPolice for her forged degree?? @CPDelhi,0.0,,DelhiPolice
7.280685174345605e+17,@sureshpprabhu @RailMinIndia: is this true? #IRCTCdatastolen https://t.co/XxTUcabyPM,0.0,,RailMinIndia
7.280700157237985e+17,Dear @CPDelhi  please confirm whether this message is circulated by @DelhiPolice. https://t.co/Q8GghexSIK,1.0,E-CRIME,DelhiPolice
7.280733919245966e+17,Well done @DelhiPolice for arresting JeM militants  Delhi sleeps peacefully as u Guard them #Kudos https://t.co/uXJnI3xvYu,0.0,,DelhiPolice
7.280763825766113e+17,@DelhiPolice @DCPSouthDelhi Sir FIR No.013050 lodged in Vasant kunj north when i check online status no record exist.Please help me out,1.0,NO ACTION,DelhiPolice
7.280792423286129e+17,@dtptraffic Coming from East Vinod Nagar towards Kale Khan there is huge traffic at Akshardham and Nizamuddin Bridge. Please help.,1.0,JAM,dtptraffic
7.280793626631414e+17,@RailMinIndia @sureshpprabhu whats d use when none of dem is working on any lucknow NR PLATFORMS https://t.co/a7HmD9crpg,0.0,,RailMinIndia
7.280832184574648e+17,Ultra-rich to declare cost of expensive assets too via @htTweets https://t.co/BsAIpzzGU4 @htTweets @FinMinIndia @adhia03 @IncomeTaxIndia,0.0,,IncomeTaxIndia
7.280889220901478e+17,Current condition of Pratapgarh Junction UP  Garbage everywhere Kindly take action @sureshpprabhu @RailMinIndia https://t.co/BCryecqOBN,1.0,dirty,RailMinIndia
7.28089538120192e+17,@RailMinIndia @sureshpprabhu Train no.12868  PNR No. 4219506515  Coach S6  Seat No. 25  fan not working  very hot  travelling with patient.,1.0,coaches,RailMinIndia
7.280901192577516e+17,@dtptraffic why no signboards or men placed near moolchand when DTP knows that flyover at defence colony under repair leading to huge jams,1.0,JAM,dtptraffic
7.280907651302726e+17,@hmo @DelhiPolice @CyberIndia @uppolicepr @TwitterIndia @abpnewstv @aajtak @timesofindia dis abuser shud b arrested https://t.co/lvP7WSDjV0,0.0,,DelhiPolice
7.28092635668222e+17,@RailMinIndia all pvt ticket vendrs givn frenchise by indian railway r chargng unfair Commissn i.e5rs instead of 1.Ex- near nizamudin statn,1.0,fraud,RailMinIndia
7.280976615433175e+17,@sureshpprabhu @RailMinIndia @WesternRly Worst Experience on TTKL booking  plz see below to understand probs of psx. https://t.co/UzBrC0AY3c,1.0,tatkal,RailMinIndia
7.280983576258067e+17,@dtptraffic this car daily parked in bus lane at moti ngr bus stand. Who is allowing its owner? https://t.co/obsCOXD0EW,1.0,PARKING,dtptraffic
7.281006889080177e+17,@DelhiPolice Please check the tweet  he is openly abusing a woman. If you can take the action  we will be obliged  https://t.co/0nJtrm4Hx8,1.0,E-CRIME,DelhiPolice
7.28101723621851e+17,@sureshpprabhu @RailMinIndia Sir 1 more follow-up on same issue local trns 4m shahad runnin l8 by 10-15 mins. #Care4Locals,1.0,delay,RailMinIndia
7.281019908661248e+17,There are so many more instanes of success than failure of intelligence and police which dont get media attention #JeMArrests  @DelhiPolice,0.0,,DelhiPolice
7.281027577317006e+17,Wt if @ArvindKejriwal daughter was wt driver w/o license/PSVB illegal @Olacabs fled @dtptraffic ? @kavita_krishnan https://t.co/tdsJRBZLda,1.0,ABUSE,dtptraffic
7.281036451751238e+17,@dtptraffic @Olacabs Violation of permit  overcharging  Driver w/o licence/PSVB. Fled from police 1845 hrs 4.5.2016 https://t.co/5QaIsoFEb9,0.0,,dtptraffic
7.281060568369971e+17,@DelhiPolice thanks,0.0,,DelhiPolice
7.281071088901079e+17,After water  IR will transport fodder now to save livestock @sureshpprabhu @RailMinIndia #IndianRailMedia https://t.co/YquKrHus2W,0.0,,RailMinIndia
7.281073264821944e+17,@RailMinIndia How we can book tickets in today 12046 train have enough seats 9968799889 Plz reply hurry @drmumb,0.0,,RailMinIndia
7.281074686188012e+17,Class IV employees will be new saviors for Indian Railways @sureshpprabhu #IndianRailMedia @RailMinIndia  @rajtoday  https://t.co/JFSddOZc9b,0.0,,RailMinIndia
7.281084287495086e+17,Fled @dtptraffic illegal @Olacabs swapped driver w/o license/PSVB.Violation of permit overcharging. @ArvindKejriwal https://t.co/xZjEzHkf6o,0.0,,dtptraffic
7.281090404593377e+17,@drmsbc @SWRRLY @GMSWR @sureshpprabhu @RailMinIndia Dear Sir  When Nelamangala to Hasana new rly line will be operational?,0.0,,RailMinIndia
7.281091602235392e+17,@dtptraffic vehicles parked illegally on main road and surroundings  Kkd courts and Hedgevar Hospital https://t.co/RRkQE9zV6i,1.0,PARKING,dtptraffic
7.281095368216617e+17,Wt if @ArvindKejriwal daughter was wt driver w/o license/PSV badge illegal @Olacabs @dtptraffic ? @DilliAajtaktv https://t.co/jSDOAtIE0C,1.0,ABUSE,dtptraffic
7.281111842688287e+17,@IncomeTaxIndia applied for pan on 20 feb 2016 still not issued  complain no 6280919  ack no 051749700640923.,1.0,PAN CARD,IncomeTaxIndia
7.281112467345939e+17,#IRCTC Website Gets Hacked &amp; More Than 1 Crore User Records Stolen @IRCTC_Ltd @RailMinIndia  https://t.co/3ke00UmhpF https://t.co/k10IkD4OGF,0.0,,RailMinIndia
7.28111325600043e+17,@drmhowrah @RailMinIndia  rescheduled to 6 PM. We have to go to Madhupur but since the time has changed to 6 PM hence it not feasible,0.0,,RailMinIndia
7.281120940259082e+17,@DelhiPolice : #DanishWoman Testimony #NailsAccused In https://t.co/9LkGmAvITv https://t.co/0tZf7JB1MC,0.0,,DelhiPolice
7.281149057782989e+17,Wt if @ArvindKejriwal daughter was wt driver w/o license/PSV badge illegal @Olacabs fled @dtptraffic ? @BJP4India https://t.co/e8XOT5dcwf,1.0,ABUSE,dtptraffic
7.281163571290643e+17,@SwatiJaiHind Wt if @ArvindKejriwal daughter was wt driver w/o license/PSV badge illegal @Olacabs fled @dtptraffic ? https://t.co/xO02VQbL2o,1.0,ABUSE,dtptraffic
7.281189421583647e+17,@RailMinIndia i am travlling in below mentioned train. Where ac is not workPNR-4839386322 Trn:15227 Cls:3A P1-B1 13 https://t.co/kKtY8tPsYz,1.0,coaches,RailMinIndia
7.28118979059847e+17,Taxing troubles? 'e-nivaran' to ease pain via @htTweets https://t.co/6yGUVEwIEs @htTweets @arunjaitley @adhia03 @IncomeTaxIndia,0.0,,IncomeTaxIndia
7.281192558545388e+17,@sureshpprabhu @RailMinIndia some unknown persons loaded this tank filled with some petroleum products probably Mobil in s1  13106.,0.0,,RailMinIndia
7.281210665816965e+17,@punjabi_bnature over charging on water bottle  they charged ₹125 for a ₹35 bottle. CC @ArshadRizwan @IncomeTaxIndia https://t.co/RYUMi8EuH9,1.0,SCAM,IncomeTaxIndia
7.281260029503447e+17,Heavy traffic from vikaspuri towards keshopur @dtptraffic,1.0,JAM,dtptraffic
7.281275557068513e+17,Doing great job always. Delhi is only place where no organized crime at all. We proud of you. @DelhiPolice  https://t.co/zEuxiMWUwm,0.0,,DelhiPolice
7.281280989656842e+17,@dtptraffic facing traffic issue daily @ Shemrock Guru Harkrishan Ngr Kindly deploy red light or traffic support @DelhiPolice @MLANangloiJat,1.0,LIGHT,dtptraffic
7.281286689338532e+17,@JantaKaReporter if @ArvindKejriwal daughter was wt driver w/o license/PSV badge illegal @Olacabs fled @dtptraffic ? https://t.co/HGbnO0jPWC,1.0,ABUSE,dtptraffic
7.281314673902633e+17,@RailMinIndia please provide a token machine for platform tickets in every JN.,0.0,,RailMinIndia
7.281350582849043e+17,@sureshpprabhu rcd many SMS based OTP for forgot password option on IRCTC site. Looks like hackers targeting customer accounts @RailMinIndia,0.0,,RailMinIndia
7.281360728492974e+17,@DelhiPolice Hello  I am sitting in Keshav puram police stn and am being told to submit a written complaint instead of filing an FIR.,1.0,NO ACTION,DelhiPolice
7.281365431775805e+17,@FinMinIndia @IncomeTaxIndia How TN politicians park their black money is with lead hospital  textiles &amp;jewellery shops builders  pvt fincrs,1.0,SCAM,IncomeTaxIndia
7.28136605853057e+17,@AapKaGopalRai @dtptraffic Illegal school cabs are easy to control at schools itself. Very unsafe and unorganised. https://t.co/Ai72zoVjEC,1.0,HAZARD,dtptraffic
7.281369279965676e+17,@dtptraffic Most people coming to school to drop kids violate most traffic rules in morning.Kids see parents and feel breaking rules is fine,1.0,HAZARD,dtptraffic
7.281384183040942e+17,Entry to Chandni Chowk area chocked bcoz of these rickshaws. Stalln traffic right now @DelhiPolice @DelhiTrafficPol https://t.co/MkuNE6D1zs,1.0,TRAFFIC,DelhiPolice
7.281391732410612e+17,@dtptraffic we are discussing on pollution  traffic jam  ban on HSD vehicles. Tractors slow moving with trolley are allowed in city or not,1.0,HAZARD,dtptraffic
7.281443970999296e+17,@dtptraffic think logically the car &amp; graminsewa have not stopped even after light is RED. Wht evidence U want https://t.co/wyu989VOTx,1.0,ABUSE,dtptraffic
7.28148169993814e+17,Tnks to @DelhiPolice for arresting JEM for planning terror strikes in capital - The Times of India https://t.co/LbeYWkz51I via @timesofindia,0.0,,DelhiPolice
7.281484242776924e+17,@RailMinIndia my pnr no. 6251892000 sir there is no water in washroom in B1. So plz take a actio. https://t.co/1ZpMWUZ7Oi,0.0,,RailMinIndia
7.281506641031086e+17,@DelhiPolice Can I please get a online copy of FIR 149/2016 of Tilak Marg PS? Not able to track it online. @CPDelhi,0.0,,DelhiPolice
7.281581418718577e+17,@old Delhi rlwy station platfo no5 @RailMinIndia sir tab is not working. Plz look into matter @sureshpprabhu https://t.co/tou5uGRrDb,0.0,,RailMinIndia
7.281592478594826e+17,#cngamejam https://t.co/rjsvPYTxSs #BPM sector@ loosing end @_Sid04  @ShilparoyM  @KunalKaul7 @dtptraffic @AamAadmiParty @PMOIndia,0.0,,dtptraffic
7.281609174273966e+17,Just paid @DelhiPolice constable Manu and ASI Randheer singh RS. 600 as compromise @AamAadmiParty @ArvindKejriwal :  #Delhi #corruption,1.0,CORRUPTION,DelhiPolice
7.281622733955155e+17,@ArvindKejriwal @dtptraffic @DelhiPolice @AamAadmiParty @aajtak @ZeeNews @ndtv @abpnewstv @NewsNationTV  Theif https://t.co/SV3SNQs3Ac,0.0,,dtptraffic
7.281664073057567e+17,#fact about @IncomeTaxIndia https://t.co/4ysa9dg4nH @cainindia @caclubnetwork @CharteredClub  #SuperThursday https://t.co/0LIbb0397S,0.0,,IncomeTaxIndia
7.281691831465614e+17,@RailMinIndia has failed to use benefits of WhatsApp web version to tackle issues &amp; overcome privacy concerns of public @DrmChennai,0.0,,RailMinIndia
7.281831906118778e+17,Islamic State-inspired outfit busted: Police Delhi police under centre doing tremendous work. God bless @DelhiPolice @ArvindKejriwal,0.0,,DelhiPolice
7.281840658708316e+17,Exposed by @IncomeTaxIndia for not EVER being an IT Commissioner @ArvindKejriwal &amp; stooges aim where it hurts Them the most; #Degree! ?,0.0,,IncomeTaxIndia
7.281920825530982e+17,@dtptraffic @RidlrDEL while coming frm delhi massive jam on #nh8 startin from radisson till four points sheraton...avoid,1.0,JAM,dtptraffic
